date,division,index,division_name,summary
2024-11-01,07,123.9,Transport,"On 2024-11-01, the Core CPI for Transport was 123.9."
2024-12-01,07,124.9,Transport,"On 2024-12-01, the Core CPI for Transport was 124.9."
2025-01-01,07,122.7,Transport,"On 2025-01-01, the Core CPI for Transport was 122.7."
2025-02-01,07,123.4,Transport,"On 2025-02-01, the Core CPI for Transport was 123.4."
2025-03-01,07,126.7,Transport,"On 2025-03-01, the Core CPI for Transport was 126.7."
2025-04-01,07,127.2,Transport,"On 2025-04-01, the Core CPI for Transport was 127.2."
2025-05-01,07,127.5,Transport,"On 2025-05-01, the Core CPI for Transport was 127.5."
2025-06-01,07,127.1,Transport,"On 2025-06-01, the Core CPI for Transport was 127.1."
2025-07-01,07,127.3,Transport,"On 2025-07-01, the Core CPI for Transport was 127.3."
2025-08-01,07,127.3,Transport,"On 2025-08-01, the Core CPI for Transport was 127.3."
2018-01-01,08,97.4,Information & Communication,"On 2018-01-01, the Core CPI for Information & Communication was 97.4."
2018-02-01,08,97.3,Information & Communication,"On 2018-02-01, the Core CPI for Information & Communication was 97.3."
2018-03-01,08,97.2,Information & Communication,"On 2018-03-01, the Core CPI for Information & Communication was 97.2."
2018-04-01,08,97.1,Information & Communication,"On 2018-04-01, the Core CPI for Information & Communication was 97.1."
2018-05-01,08,96.9,Information & Communication,"On 2018-05-01, the Core CPI for Information & Communication was 96.9."
2018-06-01,08,94.0,Information & Communication,"On 2018-06-01, the Core CPI for Information & Communication was 94.0."
2018-07-01,08,94.0,Information & Communication,"On 2018-07-01, the Core CPI for Information & Communication was 94.0."
2018-08-01,08,93.9,Information & Communication,"On 2018-08-01, the Core CPI for Information & Communication was 93.9."
2018-09-01,08,96.1,Information & Communication,"On 2018-09-01, the Core CPI for Information & Communication was 96.1."
2018-10-01,08,96.1,Information & Communication,"On 2018-10-01, the Core CPI for Information & Communication was 96.1."
2018-11-01,08,96.1,Information & Communication,"On 2018-11-01, the Core CPI for Information & Communication was 96.1."
2018-12-01,08,96.1,Information & Communication,"On 2018-12-01, the Core CPI for Information & Communication was 96.1."
2019-01-01,08,96.0,Information & Communication,"On 2019-01-01, the Core CPI for Information & Communication was 96.0."
2019-02-01,08,96.1,Information & Communication,"On 2019-02-01, the Core CPI for Information & Communication was 96.1."
2019-03-01,08,96.1,Information & Communication,"On 2019-03-01, the Core CPI for Information & Communication was 96.1."
2019-04-01,08,96.0,Information & Communication,"On 2019-04-01, the Core CPI for Information & Communication was 96.0."
2019-05-01,08,96.0,Information & Communication,"On 2019-05-01, the Core CPI for Information & Communication was 96.0."
2019-06-01,08,96.0,Information & Communication,"On 2019-06-01, the Core CPI for Information & Communication was 96.0."
2019-07-01,08,96.0,Information & Communication,"On 2019-07-01, the Core CPI for Information & Communication was 96.0."
2019-08-01,08,96.0,Information & Communication,"On 2019-08-01, the Core CPI for Information & Communication was 96.0."
2019-09-01,08,96.0,Information & Communication,"On 2019-09-01, the Core CPI for Information & Communication was 96.0."
2019-10-01,08,97.4,Information & Communication,"On 2019-10-01, the Core CPI for Information & Communication was 97.4."
2019-11-01,08,97.5,Information & Communication,"On 2019-11-01, the Core CPI for Information & Communication was 97.5."
2019-12-01,08,97.5,Information & Communication,"On 2019-12-01, the Core CPI for Information & Communication was 97.5."
2020-01-01,08,97.5,Information & Communication,"On 2020-01-01, the Core CPI for Information & Communication was 97.5."
2020-02-01,08,97.5,Information & Communication,"On 2020-02-01, the Core CPI for Information & Communication was 97.5."
2020-03-01,08,97.5,Information & Communication,"On 2020-03-01, the Core CPI for Information & Communication was 97.5."
2020-04-01,08,97.5,Information & Communication,"On 2020-04-01, the Core CPI for Information & Communication was 97.5."
2020-05-01,08,97.5,Information & Communication,"On 2020-05-01, the Core CPI for Information & Communication was 97.5."
2020-06-01,08,97.5,Information & Communication,"On 2020-06-01, the Core CPI for Information & Communication was 97.5."
2020-07-01,08,97.5,Information & Communication,"On 2020-07-01, the Core CPI for Information & Communication was 97.5."
2020-08-01,08,97.5,Information & Communication,"On 2020-08-01, the Core CPI for Information & Communication was 97.5."
2020-09-01,08,97.5,Information & Communication,"On 2020-09-01, the Core CPI for Information & Communication was 97.5."
2020-10-01,08,97.5,Information & Communication,"On 2020-10-01, the Core CPI for Information & Communication was 97.5."
2020-11-01,08,97.5,Information & Communication,"On 2020-11-01, the Core CPI for Information & Communication was 97.5."
2020-12-01,08,97.5,Information & Communication,"On 2020-12-01, the Core CPI for Information & Communication was 97.5."
2021-01-01,08,97.5,Information & Communication,"On 2021-01-01, the Core CPI for Information & Communication was 97.5."
2021-02-01,08,97.5,Information & Communication,"On 2021-02-01, the Core CPI for Information & Communication was 97.5."
2021-03-01,08,97.5,Information & Communication,"On 2021-03-01, the Core CPI for Information & Communication was 97.5."
2021-04-01,08,97.5,Information & Communication,"On 2021-04-01, the Core CPI for Information & Communication was 97.5."
2021-05-01,08,97.5,Information & Communication,"On 2021-05-01, the Core CPI for Information & Communication was 97.5."
2021-06-01,08,97.5,Information & Communication,"On 2021-06-01, the Core CPI for Information & Communication was 97.5."
2021-07-01,08,97.5,Information & Communication,"On 2021-07-01, the Core CPI for Information & Communication was 97.5."
2021-08-01,08,97.5,Information & Communication,"On 2021-08-01, the Core CPI for Information & Communication was 97.5."
2021-09-01,08,97.5,Information & Communication,"On 2021-09-01, the Core CPI for Information & Communication was 97.5."
2021-10-01,08,97.5,Information & Communication,"On 2021-10-01, the Core CPI for Information & Communication was 97.5."
2021-11-01,08,97.5,Information & Communication,"On 2021-11-01, the Core CPI for Information & Communication was 97.5."
2021-12-01,08,97.5,Information & Communication,"On 2021-12-01, the Core CPI for Information & Communication was 97.5."
2022-01-01,08,97.5,Information & Communication,"On 2022-01-01, the Core CPI for Information & Communication was 97.5."
2022-02-01,08,97.5,Information & Communication,"On 2022-02-01, the Core CPI for Information & Communication was 97.5."
2022-03-01,08,97.5,Information & Communication,"On 2022-03-01, the Core CPI for Information & Communication was 97.5."
2022-04-01,08,97.5,Information & Communication,"On 2022-04-01, the Core CPI for Information & Communication was 97.5."
2022-05-01,08,97.5,Information & Communication,"On 2022-05-01, the Core CPI for Information & Communication was 97.5."
2022-06-01,08,97.5,Information & Communication,"On 2022-06-01, the Core CPI for Information & Communication was 97.5."
2022-07-01,08,97.5,Information & Communication,"On 2022-07-01, the Core CPI for Information & Communication was 97.5."
2022-08-01,08,97.5,Information & Communication,"On 2022-08-01, the Core CPI for Information & Communication was 97.5."
2022-09-01,08,97.5,Information & Communication,"On 2022-09-01, the Core CPI for Information & Communication was 97.5."
2022-10-01,08,97.5,Information & Communication,"On 2022-10-01, the Core CPI for Information & Communication was 97.5."
2022-11-01,08,97.5,Information & Communication,"On 2022-11-01, the Core CPI for Information & Communication was 97.5."
2022-12-01,08,97.4,Information & Communication,"On 2022-12-01, the Core CPI for Information & Communication was 97.4."
2023-01-01,08,96.1,Information & Communication,"On 2023-01-01, the Core CPI for Information & Communication was 96.1."
2023-02-01,08,96.1,Information & Communication,"On 2023-02-01, the Core CPI for Information & Communication was 96.1."
2023-03-01,08,96.1,Information & Communication,"On 2023-03-01, the Core CPI for Information & Communication was 96.1."
2023-04-01,08,96.1,Information & Communication,"On 2023-04-01, the Core CPI for Information & Communication was 96.1."
2023-05-01,08,93.9,Information & Communication,"On 2023-05-01, the Core CPI for Information & Communication was 93.9."
2023-06-01,08,94.0,Information & Communication,"On 2023-06-01, the Core CPI for Information & Communication was 94.0."
2023-07-01,08,93.9,Information & Communication,"On 2023-07-01, the Core CPI for Information & Communication was 93.9."
2023-08-01,08,93.9,Information & Communication,"On 2023-08-01, the Core CPI for Information & Communication was 93.9."
2023-09-01,08,93.9,Information & Communication,"On 2023-09-01, the Core CPI for Information & Communication was 93.9."
2023-10-01,08,93.9,Information & Communication,"On 2023-10-01, the Core CPI for Information & Communication was 93.9."
2023-11-01,08,93.9,Information & Communication,"On 2023-11-01, the Core CPI for Information & Communication was 93.9."
2023-12-01,08,93.8,Information & Communication,"On 2023-12-01, the Core CPI for Information & Communication was 93.8."
2024-01-01,08,93.8,Information & Communication,"On 2024-01-01, the Core CPI for Information & Communication was 93.8."
2024-02-01,08,93.8,Information & Communication,"On 2024-02-01, the Core CPI for Information & Communication was 93.8."
2024-03-01,08,93.8,Information & Communication,"On 2024-03-01, the Core CPI for Information & Communication was 93.8."
2024-04-01,08,93.7,Information & Communication,"On 2024-04-01, the Core CPI for Information & Communication was 93.7."
2024-05-01,08,94.3,Information & Communication,"On 2024-05-01, the Core CPI for Information & Communication was 94.3."
2024-06-01,08,94.3,Information & Communication,"On 2024-06-01, the Core CPI for Information & Communication was 94.3."
2024-07-01,08,94.4,Information & Communication,"On 2024-07-01, the Core CPI for Information & Communication was 94.4."
2024-08-01,08,94.4,Information & Communication,"On 2024-08-01, the Core CPI for Information & Communication was 94.4."
2024-09-01,08,94.3,Information & Communication,"On 2024-09-01, the Core CPI for Information & Communication was 94.3."
2024-10-01,08,92.3,Information & Communication,"On 2024-10-01, the Core CPI for Information & Communication was 92.3."
2024-11-01,08,90.2,Information & Communication,"On 2024-11-01, the Core CPI for Information & Communication was 90.2."
2024-12-01,08,88.7,Information & Communication,"On 2024-12-01, the Core CPI for Information & Communication was 88.7."
2025-01-01,08,88.8,Information & Communication,"On 2025-01-01, the Core CPI for Information & Communication was 88.8."
2025-02-01,08,88.8,Information & Communication,"On 2025-02-01, the Core CPI for Information & Communication was 88.8."
2025-03-01,08,88.7,Information & Communication,"On 2025-03-01, the Core CPI for Information & Communication was 88.7."
2025-04-01,08,89.5,Information & Communication,"On 2025-04-01, the Core CPI for Information & Communication was 89.5."
2025-05-01,08,89.4,Information & Communication,"On 2025-05-01, the Core CPI for Information & Communication was 89.4."
2025-06-01,08,89.2,Information & Communication,"On 2025-06-01, the Core CPI for Information & Communication was 89.2."
2025-07-01,08,88.4,Information & Communication,"On 2025-07-01, the Core CPI for Information & Communication was 88.4."
2025-08-01,08,89.1,Information & Communication,"On 2025-08-01, the Core CPI for Information & Communication was 89.1."
2018-01-01,09,111.8,"Recreation, Sport & Culture","On 2018-01-01, the Core CPI for Recreation, Sport & Culture was 111.8."
2018-02-01,09,112.0,"Recreation, Sport & Culture","On 2018-02-01, the Core CPI for Recreation, Sport & Culture was 112.0."
2018-03-01,09,112.0,"Recreation, Sport & Culture","On 2018-03-01, the Core CPI for Recreation, Sport & Culture was 112.0."
2018-04-01,09,112.1,"Recreation, Sport & Culture","On 2018-04-01, the Core CPI for Recreation, Sport & Culture was 112.1."
2018-05-01,09,112.0,"Recreation, Sport & Culture","On 2018-05-01, the Core CPI for Recreation, Sport & Culture was 112.0."
2018-06-01,09,108.7,"Recreation, Sport & Culture","On 2018-06-01, the Core CPI for Recreation, Sport & Culture was 108.7."
2018-07-01,09,108.9,"Recreation, Sport & Culture","On 2018-07-01, the Core CPI for Recreation, Sport & Culture was 108.9."
2018-08-01,09,109.0,"Recreation, Sport & Culture","On 2018-08-01, the Core CPI for Recreation, Sport & Culture was 109.0."
2018-09-01,09,111.3,"Recreation, Sport & Culture","On 2018-09-01, the Core CPI for Recreation, Sport & Culture was 111.3."
2018-10-01,09,111.4,"Recreation, Sport & Culture","On 2018-10-01, the Core CPI for Recreation, Sport & Culture was 111.4."
2018-11-01,09,111.4,"Recreation, Sport & Culture","On 2018-11-01, the Core CPI for Recreation, Sport & Culture was 111.4."
2018-12-01,09,111.5,"Recreation, Sport & Culture","On 2018-12-01, the Core CPI for Recreation, Sport & Culture was 111.5."
2019-01-01,09,111.4,"Recreation, Sport & Culture","On 2019-01-01, the Core CPI for Recreation, Sport & Culture was 111.4."
2019-02-01,09,111.6,"Recreation, Sport & Culture","On 2019-02-01, the Core CPI for Recreation, Sport & Culture was 111.6."
2019-03-01,09,111.5,"Recreation, Sport & Culture","On 2019-03-01, the Core CPI for Recreation, Sport & Culture was 111.5."
2019-04-01,09,111.6,"Recreation, Sport & Culture","On 2019-04-01, the Core CPI for Recreation, Sport & Culture was 111.6."
2019-05-01,09,111.5,"Recreation, Sport & Culture","On 2019-05-01, the Core CPI for Recreation, Sport & Culture was 111.5."
2019-06-01,09,111.6,"Recreation, Sport & Culture","On 2019-06-01, the Core CPI for Recreation, Sport & Culture was 111.6."
2019-07-01,09,111.5,"Recreation, Sport & Culture","On 2019-07-01, the Core CPI for Recreation, Sport & Culture was 111.5."
2019-08-01,09,111.5,"Recreation, Sport & Culture","On 2019-08-01, the Core CPI for Recreation, Sport & Culture was 111.5."
2019-09-01,09,112.2,"Recreation, Sport & Culture","On 2019-09-01, the Core CPI for Recreation, Sport & Culture was 112.2."
2019-10-01,09,112.2,"Recreation, Sport & Culture","On 2019-10-01, the Core CPI for Recreation, Sport & Culture was 112.2."
2019-11-01,09,112.3,"Recreation, Sport & Culture","On 2019-11-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2019-12-01,09,112.1,"Recreation, Sport & Culture","On 2019-12-01, the Core CPI for Recreation, Sport & Culture was 112.1."
2020-01-01,09,112.4,"Recreation, Sport & Culture","On 2020-01-01, the Core CPI for Recreation, Sport & Culture was 112.4."
2020-02-01,09,112.4,"Recreation, Sport & Culture","On 2020-02-01, the Core CPI for Recreation, Sport & Culture was 112.4."
2020-03-01,09,112.3,"Recreation, Sport & Culture","On 2020-03-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-04-01,09,112.3,"Recreation, Sport & Culture","On 2020-04-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-05-01,09,112.3,"Recreation, Sport & Culture","On 2020-05-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-06-01,09,112.3,"Recreation, Sport & Culture","On 2020-06-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-07-01,09,112.3,"Recreation, Sport & Culture","On 2020-07-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-08-01,09,112.2,"Recreation, Sport & Culture","On 2020-08-01, the Core CPI for Recreation, Sport & Culture was 112.2."
2020-09-01,09,112.3,"Recreation, Sport & Culture","On 2020-09-01, the Core CPI for Recreation, Sport & Culture was 112.3."
2020-10-01,09,112.4,"Recreation, Sport & Culture","On 2020-10-01, the Core CPI for Recreation, Sport & Culture was 112.4."
2020-11-01,09,112.4,"Recreation, Sport & Culture","On 2020-11-01, the Core CPI for Recreation, Sport & Culture was 112.4."
2020-12-01,09,112.4,"Recreation, Sport & Culture","On 2020-12-01, the Core CPI for Recreation, Sport & Culture was 112.4."
2021-01-01,09,112.5,"Recreation, Sport & Culture","On 2021-01-01, the Core CPI for Recreation, Sport & Culture was 112.5."
2021-02-01,09,112.5,"Recreation, Sport & Culture","On 2021-02-01, the Core CPI for Recreation, Sport & Culture was 112.5."
2021-03-01,09,112.9,"Recreation, Sport & Culture","On 2021-03-01, the Core CPI for Recreation, Sport & Culture was 112.9."
2021-04-01,09,113.1,"Recreation, Sport & Culture","On 2021-04-01, the Core CPI for Recreation, Sport & Culture was 113.1."
2021-05-01,09,113.0,"Recreation, Sport & Culture","On 2021-05-01, the Core CPI for Recreation, Sport & Culture was 113.0."
2021-06-01,09,113.0,"Recreation, Sport & Culture","On 2021-06-01, the Core CPI for Recreation, Sport & Culture was 113.0."
2021-07-01,09,113.0,"Recreation, Sport & Culture","On 2021-07-01, the Core CPI for Recreation, Sport & Culture was 113.0."
2021-08-01,09,113.0,"Recreation, Sport & Culture","On 2021-08-01, the Core CPI for Recreation, Sport & Culture was 113.0."
2021-09-01,09,113.0,"Recreation, Sport & Culture","On 2021-09-01, the Core CPI for Recreation, Sport & Culture was 113.0."
2021-10-01,09,112.6,"Recreation, Sport & Culture","On 2021-10-01, the Core CPI for Recreation, Sport & Culture was 112.6."
2021-11-01,09,112.6,"Recreation, Sport & Culture","On 2021-11-01, the Core CPI for Recreation, Sport & Culture was 112.6."
2021-12-01,09,112.9,"Recreation, Sport & Culture","On 2021-12-01, the Core CPI for Recreation, Sport & Culture was 112.9."
2022-01-01,09,113.8,"Recreation, Sport & Culture","On 2022-01-01, the Core CPI for Recreation, Sport & Culture was 113.8."
2022-02-01,09,114.3,"Recreation, Sport & Culture","On 2022-02-01, the Core CPI for Recreation, Sport & Culture was 114.3."
2022-03-01,09,114.2,"Recreation, Sport & Culture","On 2022-03-01, the Core CPI for Recreation, Sport & Culture was 114.2."
2022-04-01,09,114.6,"Recreation, Sport & Culture","On 2022-04-01, the Core CPI for Recreation, Sport & Culture was 114.6."
2022-05-01,09,115.0,"Recreation, Sport & Culture","On 2022-05-01, the Core CPI for Recreation, Sport & Culture was 115.0."
2022-06-01,09,115.5,"Recreation, Sport & Culture","On 2022-06-01, the Core CPI for Recreation, Sport & Culture was 115.5."
2022-07-01,09,115.8,"Recreation, Sport & Culture","On 2022-07-01, the Core CPI for Recreation, Sport & Culture was 115.8."
2022-08-01,09,116.1,"Recreation, Sport & Culture","On 2022-08-01, the Core CPI for Recreation, Sport & Culture was 116.1."
2022-09-01,09,116.5,"Recreation, Sport & Culture","On 2022-09-01, the Core CPI for Recreation, Sport & Culture was 116.5."
2022-10-01,09,116.4,"Recreation, Sport & Culture","On 2022-10-01, the Core CPI for Recreation, Sport & Culture was 116.4."
2022-11-01,09,116.6,"Recreation, Sport & Culture","On 2022-11-01, the Core CPI for Recreation, Sport & Culture was 116.6."
2022-12-01,09,115.6,"Recreation, Sport & Culture","On 2022-12-01, the Core CPI for Recreation, Sport & Culture was 115.6."
2023-01-01,09,116.9,"Recreation, Sport & Culture","On 2023-01-01, the Core CPI for Recreation, Sport & Culture was 116.9."
2023-02-01,09,116.3,"Recreation, Sport & Culture","On 2023-02-01, the Core CPI for Recreation, Sport & Culture was 116.3."
2023-03-01,09,116.3,"Recreation, Sport & Culture","On 2023-03-01, the Core CPI for Recreation, Sport & Culture was 116.3."
2023-04-01,09,116.7,"Recreation, Sport & Culture","On 2023-04-01, the Core CPI for Recreation, Sport & Culture was 116.7."
2023-05-01,09,117.1,"Recreation, Sport & Culture","On 2023-05-01, the Core CPI for Recreation, Sport & Culture was 117.1."
2023-06-01,09,117.4,"Recreation, Sport & Culture","On 2023-06-01, the Core CPI for Recreation, Sport & Culture was 117.4."
2023-07-01,09,117.1,"Recreation, Sport & Culture","On 2023-07-01, the Core CPI for Recreation, Sport & Culture was 117.1."
2023-08-01,09,117.3,"Recreation, Sport & Culture","On 2023-08-01, the Core CPI for Recreation, Sport & Culture was 117.3."
2023-09-01,09,117.1,"Recreation, Sport & Culture","On 2023-09-01, the Core CPI for Recreation, Sport & Culture was 117.1."
2023-10-01,09,117.2,"Recreation, Sport & Culture","On 2023-10-01, the Core CPI for Recreation, Sport & Culture was 117.2."
2023-11-01,09,117.3,"Recreation, Sport & Culture","On 2023-11-01, the Core CPI for Recreation, Sport & Culture was 117.3."
2023-12-01,09,117.8,"Recreation, Sport & Culture","On 2023-12-01, the Core CPI for Recreation, Sport & Culture was 117.8."
2024-01-01,09,117.8,"Recreation, Sport & Culture","On 2024-01-01, the Core CPI for Recreation, Sport & Culture was 117.8."
2024-02-01,09,118.2,"Recreation, Sport & Culture","On 2024-02-01, the Core CPI for Recreation, Sport & Culture was 118.2."
2024-03-01,09,118.0,"Recreation, Sport & Culture","On 2024-03-01, the Core CPI for Recreation, Sport & Culture was 118.0."
2024-04-01,09,119.0,"Recreation, Sport & Culture","On 2024-04-01, the Core CPI for Recreation, Sport & Culture was 119.0."
2024-05-01,09,119.3,"Recreation, Sport & Culture","On 2024-05-01, the Core CPI for Recreation, Sport & Culture was 119.3."
2024-06-01,09,119.6,"Recreation, Sport & Culture","On 2024-06-01, the Core CPI for Recreation, Sport & Culture was 119.6."
2024-07-01,09,119.7,"Recreation, Sport & Culture","On 2024-07-01, the Core CPI for Recreation, Sport & Culture was 119.7."
2024-08-01,09,119.7,"Recreation, Sport & Culture","On 2024-08-01, the Core CPI for Recreation, Sport & Culture was 119.7."
2024-09-01,09,119.7,"Recreation, Sport & Culture","On 2024-09-01, the Core CPI for Recreation, Sport & Culture was 119.7."
2024-10-01,09,119.6,"Recreation, Sport & Culture","On 2024-10-01, the Core CPI for Recreation, Sport & Culture was 119.6."
2024-11-01,09,119.7,"Recreation, Sport & Culture","On 2024-11-01, the Core CPI for Recreation, Sport & Culture was 119.7."
2024-12-01,09,119.8,"Recreation, Sport & Culture","On 2024-12-01, the Core CPI for Recreation, Sport & Culture was 119.8."
2025-01-01,09,119.9,"Recreation, Sport & Culture","On 2025-01-01, the Core CPI for Recreation, Sport & Culture was 119.9."
2025-02-01,09,120.0,"Recreation, Sport & Culture","On 2025-02-01, the Core CPI for Recreation, Sport & Culture was 120.0."
2025-03-01,09,120.0,"Recreation, Sport & Culture","On 2025-03-01, the Core CPI for Recreation, Sport & Culture was 120.0."
2025-04-01,09,120.5,"Recreation, Sport & Culture","On 2025-04-01, the Core CPI for Recreation, Sport & Culture was 120.5."
2025-05-01,09,120.4,"Recreation, Sport & Culture","On 2025-05-01, the Core CPI for Recreation, Sport & Culture was 120.4."
2025-06-01,09,120.5,"Recreation, Sport & Culture","On 2025-06-01, the Core CPI for Recreation, Sport & Culture was 120.5."
2025-07-01,09,120.6,"Recreation, Sport & Culture","On 2025-07-01, the Core CPI for Recreation, Sport & Culture was 120.6."
2025-08-01,09,120.8,"Recreation, Sport & Culture","On 2025-08-01, the Core CPI for Recreation, Sport & Culture was 120.8."
2018-01-01,10,117.7,Education,"On 2018-01-01, the Core CPI for Education was 117.7."
2018-02-01,10,117.8,Education,"On 2018-02-01, the Core CPI for Education was 117.8."
2018-03-01,10,117.9,Education,"On 2018-03-01, the Core CPI for Education was 117.9."
2018-04-01,10,118.0,Education,"On 2018-04-01, the Core CPI for Education was 118.0."
2018-05-01,10,118.1,Education,"On 2018-05-01, the Core CPI for Education was 118.1."
2018-06-01,10,117.9,Education,"On 2018-06-01, the Core CPI for Education was 117.9."
2018-07-01,10,118.0,Education,"On 2018-07-01, the Core CPI for Education was 118.0."
2018-08-01,10,118.1,Education,"On 2018-08-01, the Core CPI for Education was 118.1."
2018-09-01,10,118.1,Education,"On 2018-09-01, the Core CPI for Education was 118.1."
2018-10-01,10,118.1,Education,"On 2018-10-01, the Core CPI for Education was 118.1."
2018-11-01,10,118.4,Education,"On 2018-11-01, the Core CPI for Education was 118.4."
2018-12-01,10,118.3,Education,"On 2018-12-01, the Core CPI for Education was 118.3."
2019-01-01,10,118.8,Education,"On 2019-01-01, the Core CPI for Education was 118.8."
2019-02-01,10,119.3,Education,"On 2019-02-01, the Core CPI for Education was 119.3."
2019-03-01,10,119.4,Education,"On 2019-03-01, the Core CPI for Education was 119.4."
2019-04-01,10,119.4,Education,"On 2019-04-01, the Core CPI for Education was 119.4."
2019-05-01,10,119.5,Education,"On 2019-05-01, the Core CPI for Education was 119.5."
2019-06-01,10,119.5,Education,"On 2019-06-01, the Core CPI for Education was 119.5."
2019-07-01,10,119.6,Education,"On 2019-07-01, the Core CPI for Education was 119.6."
2019-08-01,10,119.7,Education,"On 2019-08-01, the Core CPI for Education was 119.7."
2019-09-01,10,120.2,Education,"On 2019-09-01, the Core CPI for Education was 120.2."
2019-10-01,10,120.3,Education,"On 2019-10-01, the Core CPI for Education was 120.3."
2019-11-01,10,120.3,Education,"On 2019-11-01, the Core CPI for Education was 120.3."
2019-12-01,10,120.3,Education,"On 2019-12-01, the Core CPI for Education was 120.3."
2020-01-01,10,120.8,Education,"On 2020-01-01, the Core CPI for Education was 120.8."
2020-02-01,10,120.9,Education,"On 2020-02-01, the Core CPI for Education was 120.9."
2020-03-01,10,120.9,Education,"On 2020-03-01, the Core CPI for Education was 120.9."
2020-04-01,10,120.8,Education,"On 2020-04-01, the Core CPI for Education was 120.8."
2020-05-01,10,120.7,Education,"On 2020-05-01, the Core CPI for Education was 120.7."
2020-06-01,10,120.5,Education,"On 2020-06-01, the Core CPI for Education was 120.5."
2020-07-01,10,121.0,Education,"On 2020-07-01, the Core CPI for Education was 121.0."
2020-08-01,10,121.0,Education,"On 2020-08-01, the Core CPI for Education was 121.0."
2020-09-01,10,121.1,Education,"On 2020-09-01, the Core CPI for Education was 121.1."
2020-10-01,10,121.1,Education,"On 2020-10-01, the Core CPI for Education was 121.1."
2020-11-01,10,121.0,Education,"On 2020-11-01, the Core CPI for Education was 121.0."
2020-12-01,10,121.0,Education,"On 2020-12-01, the Core CPI for Education was 121.0."
2021-01-01,10,121.0,Education,"On 2021-01-01, the Core CPI for Education was 121.0."
2021-02-01,10,121.0,Education,"On 2021-02-01, the Core CPI for Education was 121.0."
2021-03-01,10,120.9,Education,"On 2021-03-01, the Core CPI for Education was 120.9."
2021-04-01,10,121.1,Education,"On 2021-04-01, the Core CPI for Education was 121.1."
2021-05-01,10,121.1,Education,"On 2021-05-01, the Core CPI for Education was 121.1."
2021-06-01,10,121.1,Education,"On 2021-06-01, the Core CPI for Education was 121.1."
2021-07-01,10,121.1,Education,"On 2021-07-01, the Core CPI for Education was 121.1."
2021-08-01,10,121.0,Education,"On 2021-08-01, the Core CPI for Education was 121.0."
2021-09-01,10,121.0,Education,"On 2021-09-01, the Core CPI for Education was 121.0."
2021-10-01,10,121.0,Education,"On 2021-10-01, the Core CPI for Education was 121.0."
2021-11-01,10,121.1,Education,"On 2021-11-01, the Core CPI for Education was 121.1."
2021-12-01,10,121.2,Education,"On 2021-12-01, the Core CPI for Education was 121.2."
2022-01-01,10,121.8,Education,"On 2022-01-01, the Core CPI for Education was 121.8."
2022-02-01,10,121.9,Education,"On 2022-02-01, the Core CPI for Education was 121.9."
2022-03-01,10,122.0,Education,"On 2022-03-01, the Core CPI for Education was 122.0."
2022-04-01,10,122.3,Education,"On 2022-04-01, the Core CPI for Education was 122.3."
2022-05-01,10,122.3,Education,"On 2022-05-01, the Core CPI for Education was 122.3."
2022-06-01,10,122.4,Education,"On 2022-06-01, the Core CPI for Education was 122.4."
2022-07-01,10,122.5,Education,"On 2022-07-01, the Core CPI for Education was 122.5."
2022-08-01,10,122.5,Education,"On 2022-08-01, the Core CPI for Education was 122.5."
2022-09-01,10,122.6,Education,"On 2022-09-01, the Core CPI for Education was 122.6."
2022-10-01,10,122.7,Education,"On 2022-10-01, the Core CPI for Education was 122.7."
2022-11-01,10,122.9,Education,"On 2022-11-01, the Core CPI for Education was 122.9."
2022-12-01,10,122.9,Education,"On 2022-12-01, the Core CPI for Education was 122.9."
2023-01-01,10,123.4,Education,"On 2023-01-01, the Core CPI for Education was 123.4."
2023-02-01,10,123.9,Education,"On 2023-02-01, the Core CPI for Education was 123.9."
2023-03-01,10,124.1,Education,"On 2023-03-01, the Core CPI for Education was 124.1."
2023-04-01,10,124.3,Education,"On 2023-04-01, the Core CPI for Education was 124.3."
2023-05-01,10,124.6,Education,"On 2023-05-01, the Core CPI for Education was 124.6."
2023-06-01,10,124.7,Education,"On 2023-06-01, the Core CPI for Education was 124.7."
2023-07-01,10,124.9,Education,"On 2023-07-01, the Core CPI for Education was 124.9."
2023-08-01,10,125.1,Education,"On 2023-08-01, the Core CPI for Education was 125.1."
2023-09-01,10,125.1,Education,"On 2023-09-01, the Core CPI for Education was 125.1."
2023-10-01,10,125.3,Education,"On 2023-10-01, the Core CPI for Education was 125.3."
2023-11-01,10,125.3,Education,"On 2023-11-01, the Core CPI for Education was 125.3."
2023-12-01,10,125.3,Education,"On 2023-12-01, the Core CPI for Education was 125.3."
2024-01-01,10,125.5,Education,"On 2024-01-01, the Core CPI for Education was 125.5."
2024-02-01,10,125.7,Education,"On 2024-02-01, the Core CPI for Education was 125.7."
2024-03-01,10,125.9,Education,"On 2024-03-01, the Core CPI for Education was 125.9."
2024-04-01,10,126.1,Education,"On 2024-04-01, the Core CPI for Education was 126.1."
2024-05-01,10,126.5,Education,"On 2024-05-01, the Core CPI for Education was 126.5."
